Alpha,Beta,SumResidualSquare,Method
0.33,8.899999999999989E-10,2809.6084846962717,4thOrderRungeKutta
0.339,8.799999999999989E-10,2667.381656499279,4thOrderRungeKutta
0.24000000000000002,8.899999999999989E-10,6203.972660536665,4thOrderRungeKutta
0.34,8.799999999999989E-10,2650.526655017714,4thOrderRungeKutta
0.219,8.999999999999989E-10,7630.845693611976,4thOrderRungeKutta
0.259,8.999999999999989E-10,5071.343110222559,4thOrderRungeKutta
0.34900000000000003,8.899999999999989E-10,2494.314550827553,4thOrderRungeKutta
0.22,8.999999999999989E-10,7550.324344987077,4thOrderRungeKutta
0.26,8.999999999999989E-10,5022.2509944234325,4thOrderRungeKutta
0.35000000000000003,8.899999999999989E-10,2480.246429338185,4thOrderRungeKutta
0.359,8.799999999999989E-10,2377.3707555010624,4thOrderRungeKutta
0.28900000000000003,8.999999999999989E-10,3840.159488028006,4thOrderRungeKutta
0.36,8.799999999999989E-10,2365.2970677495896,4thOrderRungeKutta
0.269,8.999999999999989E-10,4607.282606996933,4thOrderRungeKutta
0.309,8.799999999999989E-10,3310.762134584164,4thOrderRungeKutta
0.29000000000000004,8.999999999999989E-10,3806.8210608053,4thOrderRungeKutta
0.31,8.799999999999989E-10,3284.538138842801,4thOrderRungeKutta
0.27,8.999999999999989E-10,4564.038612333894,4thOrderRungeKutta
0.279,8.69999999999999E-10,4333.369464791806,4thOrderRungeKutta
0.299,8.799999999999989E-10,3593.8766548635767,4thOrderRungeKutta
0.249,8.799999999999989E-10,5729.114484789366,4thOrderRungeKutta
0.28,8.69999999999999E-10,4293.578202996345,4thOrderRungeKutta
0.23900000000000002,8.999999999999989E-10,6193.812769140371,4thOrderRungeKutta
0.25,8.799999999999989E-10,5671.800669889138,4thOrderRungeKutta
0.3,8.799999999999989E-10,3563.794380069408,4thOrderRungeKutta
0.23700000000000002,5.300000000000001E-10,10076.675615127699,4thOrderRungeKutta
0.20900000000000002,9.099999999999988E-10,8385.934186545901,4thOrderRungeKutta
0.319,9.099999999999988E-10,2988.529583452686,4thOrderRungeKutta
0.24000000000000002,8.999999999999989E-10,6130.823040016229,4thOrderRungeKutta
0.21000000000000002,9.099999999999988E-10,8296.293940006148,4thOrderRungeKutta
0.23800000000000002,5.300000000000001E-10,9964.395244012718,4thOrderRungeKutta
0.329,8.999999999999989E-10,2807.1662383354073,4thOrderRungeKutta
0.339,8.899999999999989E-10,2648.4469951336987,4thOrderRungeKutta
0.32,9.099999999999988E-10,2966.8822448985165,4thOrderRungeKutta
0.34,8.899999999999989E-10,2631.894022881891,4thOrderRungeKutta
0.33,8.999999999999989E-10,2788.1845667555212,4thOrderRungeKutta
0.259,9.099999999999988E-10,5014.858494772001,4thOrderRungeKutta
0.34900000000000003,8.999999999999989E-10,2478.566512419847,4thOrderRungeKutta
0.26,9.099999999999988E-10,4966.492324220837,4thOrderRungeKutta
0.219,9.099999999999988E-10,7536.877443309115,4thOrderRungeKutta
0.359,8.899999999999989E-10,2363.8956147238287,4thOrderRungeKutta
0.35000000000000003,8.999999999999989E-10,2464.7659005032306,4thOrderRungeKutta
0.22,9.099999999999988E-10,7457.5331300690805,4thOrderRungeKutta
0.36,8.899999999999989E-10,2352.0651609824313,4thOrderRungeKutta
0.269,9.099999999999988E-10,4557.688044385109,4thOrderRungeKutta
0.28900000000000003,9.099999999999988E-10,3802.1632817523364,4thOrderRungeKutta
0.299,8.899999999999989E-10,3559.671760240516,4thOrderRungeKutta
0.27,9.099999999999988E-10,4515.08980202405,4thOrderRungeKutta
0.309,8.899999999999989E-10,3281.0338869741677,4thOrderRungeKutta
0.29000000000000004,9.099999999999988E-10,3769.3378665841906,4thOrderRungeKutta
0.20900000000000002,9.199999999999988E-10,8280.963865188593,4thOrderRungeKutta
0.3,8.899999999999989E-10,3530.0601865293715,4thOrderRungeKutta
0.31,8.899999999999989E-10,3255.230523720202,4thOrderRungeKutta
0.279,8.799999999999989E-10,4287.829299155469,4thOrderRungeKutta
0.21000000000000002,9.199999999999988E-10,8192.636298407604,4thOrderRungeKutta
0.249,8.899999999999989E-10,5662.896132641481,4thOrderRungeKutta
0.28,8.799999999999989E-10,4248.6379264654925,4thOrderRungeKutta
0.25,8.899999999999989E-10,5606.424028660084,4thOrderRungeKutta
0.23900000000000002,9.099999999999988E-10,6120.841962508358,4thOrderRungeKutta
0.319,9.199999999999988E-10,2964.088053247204,4thOrderRungeKutta
0.24000000000000002,9.099999999999988E-10,6058.7736959309095,4thOrderRungeKutta
0.32,9.199999999999988E-10,2942.802421046389,4thOrderRungeKutta
0.329,9.099999999999988E-10,2785.7917613207114,4thOrderRungeKutta
0.339,8.999999999999989E-10,2629.8581937556573,4thOrderRungeKutta
0.34900000000000003,9.099999999999988E-10,2463.1236512486025,4thOrderRungeKutta
0.259,9.199999999999988E-10,4959.230347695646,4thOrderRungeKutta
0.33,9.099999999999988E-10,2767.138392296283,4thOrderRungeKutta
0.34,8.999999999999989E-10,2613.6033843601303,4thOrderRungeKutta
0.35000000000000003,9.099999999999988E-10,2449.587167868378,4thOrderRungeKutta
0.26,9.199999999999988E-10,4911.5797340712215,4thOrderRungeKutta
0.219,9.199999999999988E-10,7444.324282997178,4thOrderRungeKutta
0.359,8.999999999999989E-10,2350.6971413285664,4thOrderRungeKutta
0.22,9.199999999999988E-10,7366.138856223875,4thOrderRungeKutta
0.36,8.999999999999989E-10,2339.1068736465027,4thOrderRungeKutta
0.28900000000000003,9.199999999999988E-10,3764.7648798197997,4thOrderRungeKutta
0.29000000000000004,9.199999999999988E-10,3732.445484591983,4thOrderRungeKutta
0.309,8.999999999999989E-10,3251.7924946098296,4thOrderRungeKutta
0.269,9.199999999999988E-10,4508.852090955872,4thOrderRungeKutta
0.299,8.999999999999989E-10,3526.0137293662647,4thOrderRungeKutta
0.31,8.999999999999989E-10,3226.4041698734572,4thOrderRungeKutta
0.27,9.199999999999988E-10,4466.890515504382,4thOrderRungeKutta
0.20900000000000002,9.299999999999988E-10,8177.578997269086,4thOrderRungeKutta
0.3,8.999999999999989E-10,3496.866506941385,4thOrderRungeKutta
0.23700000000000002,5.400000000000001E-10,9944.260411491363,4thOrderRungeKutta
0.21000000000000002,9.299999999999988E-10,8090.543523763748,4thOrderRungeKutta
0.249,8.999999999999989E-10,5597.676289539365,4thOrderRungeKutta
0.23800000000000002,5.400000000000001E-10,9833.68538691069,4thOrderRungeKutta
0.279,8.899999999999989E-10,4242.9919498109375,4thOrderRungeKutta
0.25,8.999999999999989E-10,5542.033566761764,4thOrderRungeKutta
0.28,8.899999999999989E-10,4204.392099634818,4thOrderRungeKutta
0.23900000000000002,9.199999999999988E-10,6048.968172643195,4thOrderRungeKutta
0.339,9.099999999999988E-10,2611.610692530248,4thOrderRungeKutta
0.319,9.299999999999988E-10,2940.0631349982937,4thOrderRungeKutta
0.24000000000000002,9.199999999999988E-10,5987.807699245336,4thOrderRungeKutta
0.34,9.099999999999988E-10,2595.6502359338238,4thOrderRungeKutta
0.32,9.299999999999988E-10,2919.134491837506,4thOrderRungeKutta
0.34900000000000003,9.199999999999988E-10,2447.9819964611047,4thOrderRungeKutta
0.259,9.299999999999988E-10,4904.4459909597135,4thOrderRungeKutta
0.329,9.199999999999988E-10,2764.7942389353566,4thOrderRungeKutta
0.35000000000000003,9.199999999999988E-10,2434.7063088340624,4thOrderRungeKutta
0.26,9.299999999999988E-10,4857.500722250735,4thOrderRungeKutta
0.219,9.299999999999988E-10,7353.163565857902,4thOrderRungeKutta
0.359,9.099999999999988E-10,2337.7717672172366,4thOrderRungeKutta
0.33,9.199999999999988E-10,2746.4649354936214,4thOrderRungeKutta
0.22,9.299999999999988E-10,7276.119213748908,4thOrderRungeKutta
0.36,9.099999999999988E-10,2326.4186805059435,4thOrderRungeKutta
0.28900000000000003,9.299999999999988E-10,3727.9558708518407,4thOrderRungeKutta
0.299,9.099999999999988E-10,3492.89494993414,4thOrderRungeKutta
0.29000000000000004,9.299999999999988E-10,3696.1356148877544,4thOrderRungeKutta
0.20900000000000002,9.399999999999988E-10,8075.753752875368,4thOrderRungeKutta
0.269,9.299999999999988E-10,4460.763713952789,4thOrderRungeKutta
0.3,9.099999999999988E-10,3464.2058287952023,4thOrderRungeKutta
0.309,9.099999999999988E-10,3223.0312801437835,4thOrderRungeKutta
0.319,9.399999999999988E-10,2916.4492287759854,4thOrderRungeKutta
0.21000000000000002,9.399999999999988E-10,7989.9901761651245,4thOrderRungeKutta
0.27,9.299999999999988E-10,4419.429870945723,4thOrderRungeKutta
0.31,9.099999999999988E-10,3198.0524861552376,4thOrderRungeKutta
0.249,9.099999999999988E-10,5533.439811539218,4thOrderRungeKutta
0.32,9.399999999999988E-10,2895.8729280443636,4thOrderRungeKutta
0.279,8.999999999999989E-10,4198.847289346471,4thOrderRungeKutta
0.339,9.199999999999988E-10,2593.699999943115,4thOrderRungeKutta
0.25,9.099999999999988E-10,5478.614355654203,4thOrderRungeKutta
0.23900000000000002,9.299999999999988E-10,5978.174539110982,4thOrderRungeKutta
0.28,8.999999999999989E-10,4160.830732519212,4thOrderRungeKutta
0.34,9.199999999999988E-10,2578.030141437031,4thOrderRungeKutta
0.24000000000000002,9.299999999999988E-10,5917.90843201393,4thOrderRungeKutta
0.34900000000000003,9.299999999999988E-10,2433.1376354741205,4thOrderRungeKutta
0.359,9.199999999999988E-10,2325.115975865646,4thOrderRungeKutta
0.219,9.399999999999988E-10,7263.373080940601,4thOrderRungeKutta
0.259,9.399999999999988E-10,4850.492968809738,4thOrderRungeKutta
0.35000000000000003,9.299999999999988E-10,2420.119458258955,4thOrderRungeKutta
0.36,9.199999999999988E-10,2313.997107190361,4thOrderRungeKutta
0.22,9.399999999999988E-10,7187.452321280837,4thOrderRungeKutta
0.26,9.399999999999988E-10,4804.243005734044,4thOrderRungeKutta
0.329,9.299999999999988E-10,2744.168659213659,4thOrderRungeKutta
0.33,9.299999999999988E-10,2726.1592468910467,4thOrderRungeKutta
0.28900000000000003,9.399999999999988E-10,3691.7279816990595,4thOrderRungeKutta
0.20900000000000002,9.499999999999988E-10,7975.462809522008,4thOrderRungeKutta
0.29000000000000004,9.399999999999988E-10,3660.4000936458224,4thOrderRungeKutta
0.21000000000000002,9.499999999999988E-10,7890.951314241986,4thOrderRungeKutta
0.299,9.199999999999988E-10,3460.307932942798,4thOrderRungeKutta
0.339,9.299999999999988E-10,2576.1216915956275,4thOrderRungeKutta
0.23700000000000002,5.500000000000001E-10,9813.923914338508,4thOrderRungeKutta
0.3,9.199999999999988E-10,3432.0707610201166,4thOrderRungeKutta
0.249,9.199999999999988E-10,5470.171828223045,4thOrderRungeKutta
0.34,9.299999999999988E-10,2560.7387308707625,4thOrderRungeKutta
0.269,9.399999999999988E-10,4413.412069827899,4thOrderRungeKutta
0.23800000000000002,5.500000000000001E-10,9705.025418596615,4thOrderRungeKutta
0.25,9.199999999999988E-10,5416.151735812079,4thOrderRungeKutta
0.319,9.499999999999988E-10,2893.24082105588,4thOrderRungeKutta
0.309,9.199999999999988E-10,3194.743672219937,4thOrderRungeKutta
0.27,9.399999999999988E-10,4372.697172733393,4thOrderRungeKutta
0.34900000000000003,9.399999999999988E-10,2418.5867129689545,4thOrderRungeKutta
0.279,9.099999999999988E-10,4155.385362000708,4thOrderRungeKutta
0.32,9.499999999999988E-10,2873.0122855908844,4thOrderRungeKutta
0.31,9.199999999999988E-10,3170.1689858330415,4thOrderRungeKutta
0.35000000000000003,9.399999999999988E-10,2405.8228074714334,4thOrderRungeKutta
0.28,9.099999999999988E-10,4117.944004089386,4thOrderRungeKutta
0.219,9.499999999999988E-10,7174.931043107221,4thOrderRungeKutta
0.259,9.499999999999988E-10,4797.359043120889,4thOrderRungeKutta
0.23900000000000002,9.399999999999988E-10,5908.444510890983,4thOrderRungeKutta
0.26,9.499999999999988E-10,4751.7945156326205,4thOrderRungeKutta
0.22,9.499999999999988E-10,7100.116715940101,4thOrderRungeKutta
0.24000000000000002,9.399999999999988E-10,5849.0595805416315,4thOrderRungeKutta
0.359,9.299999999999988E-10,2312.7263014491023,4thOrderRungeKutta
0.329,9.399999999999988E-10,2723.910086280378,4thOrderRungeKutta
0.36,9.299999999999988E-10,2301.8387293344545,4thOrderRungeKutta
0.20900000000000002,9.599999999999988E-10,7876.681340200131,4thOrderRungeKutta
0.33,9.399999999999988E-10,2706.216452032628,4thOrderRungeKutta
0.299,9.299999999999988E-10,3428.2453103259627,4thOrderRungeKutta
0.28900000000000003,9.499999999999988E-10,3656.073074746454,4thOrderRungeKutta
0.3,9.299999999999988E-10,3400.454031657265,4thOrderRungeKutta
0.339,9.399999999999988E-10,2558.871409024983,4thOrderRungeKutta
0.21000000000000002,9.599999999999988E-10,7793.402483448576,4thOrderRungeKutta
0.29000000000000004,9.499999999999988E-10,3625.230890507496,4thOrderRungeKutta
0.34,9.399999999999988E-10,2543.7716992420283,4thOrderRungeKutta
0.269,9.499999999999988E-10,4366.786500378272,4thOrderRungeKutta
0.249,9.299999999999988E-10,5407.857736795139,4thOrderRungeKutta
0.34900000000000003,9.499999999999988E-10,2404.3254299076884,4thOrderRungeKutta
0.27,9.499999999999988E-10,4326.681907672409,4thOrderRungeKutta
0.25,9.299999999999988E-10,5354.631310934424,4thOrderRungeKutta
0.35000000000000003,9.499999999999988E-10,2391.8126033014123,4thOrderRungeKutta
0.319,9.599999999999988E-10,2870.432483145326,4thOrderRungeKutta
0.279,9.199999999999988E-10,4112.596380199794,4thOrderRungeKutta
0.309,9.299999999999988E-10,3166.9232034829424,4thOrderRungeKutta
0.32,9.599999999999988E-10,2850.54720400436,4thOrderRungeKutta
0.28,9.199999999999988E-10,4075.7222588714476,4thOrderRungeKutta
0.31,9.299999999999988E-10,3142.747284630908,4thOrderRungeKutta
0.23900000000000002,9.499999999999988E-10,5839.761839585673,4thOrderRungeKutta
0.219,9.599999999999988E-10,7087.816083259143,4thOrderRungeKutta
0.259,9.599999999999988E-10,4745.0321888650105,4thOrderRungeKutta
0.24000000000000002,9.499999999999988E-10,5781.245128729746,4thOrderRungeKutta
0.22,9.599999999999988E-10,7014.0913437461895,4thOrderRungeKutta
0.26,9.599999999999988E-10,4700.14339274434,4thOrderRungeKutta
0.359,9.399999999999988E-10,2300.599327986073,4thOrderRungeKutta
0.299,9.399999999999988E-10,3396.699832638578,4thOrderRungeKutta
0.339,9.499999999999988E-10,2541.9448585471214,4thOrderRungeKutta
0.329,9.499999999999988E-10,2704.013658989411,4thOrderRungeKutta
0.20900000000000002,9.699999999999987E-10,7779.385001758365,4thOrderRungeKutta
0.23700000000000002,5.6E-10,9685.629604128582,4thOrderRungeKutta
0.34,9.499999999999988E-10,2527.124805426212,4thOrderRungeKutta
0.36,9.399999999999988E-10,2289.940171734381,4thOrderRungeKutta
0.3,9.399999999999988E-10,3369.348485583104,4thOrderRungeKutta
0.21000000000000002,9.699999999999987E-10,7697.3197046769155,4thOrderRungeKutta
0.33,9.499999999999988E-10,2686.6317501240014,4thOrderRungeKutta
0.28900000000000003,9.599999999999988E-10,3620.9831452768126,4thOrderRungeKutta
0.23800000000000002,5.6E-10,9578.379416385887,4thOrderRungeKutta
0.29000000000000004,9.599999999999988E-10,3590.620105989246,4thOrderRungeKutta
0.34900000000000003,9.599999999999988E-10,2390.3500425681495,4thOrderRungeKutta
0.249,9.399999999999988E-10,5346.483196329478,4thOrderRungeKutta
0.269,9.599999999999988E-10,4320.876528972521,4thOrderRungeKutta
0.35000000000000003,9.599999999999988E-10,2378.0851471313085,4thOrderRungeKutta
0.279,9.299999999999988E-10,4070.470721176662,4thOrderRungeKutta
0.25,9.399999999999988E-10,5294.038942297455,4thOrderRungeKutta
0.27,9.599999999999988E-10,4281.373741282684,4thOrderRungeKutta
0.28,9.299999999999988E-10,4034.156003626313,4thOrderRungeKutta
0.319,9.699999999999987E-10,2848.0188696420782,4thOrderRungeKutta
0.219,9.699999999999987E-10,7002.007238818042,4thOrderRungeKutta
0.32,9.699999999999987E-10,2828.4724048994995,4thOrderRungeKutta
0.309,9.399999999999988E-10,3139.5635086283955,4thOrderRungeKutta
0.22,9.699999999999987E-10,6929.355550289705,4thOrderRungeKutta
0.259,9.699999999999987E-10,4693.500589688641,4thOrderRungeKutta
0.339,9.599999999999988E-10,2525.337810125325,4thOrderRungeKutta
0.31,9.399999999999988E-10,3115.7810988146493,4thOrderRungeKutta
0.23900000000000002,9.599999999999988E-10,5772.110572807713,4thOrderRungeKutta
0.34,9.599999999999988E-10,2510.7938710525887,4thOrderRungeKutta
0.329,9.599999999999988E-10,2684.474589589586,4thOrderRungeKutta
0.26,9.699999999999987E-10,4649.277983211433,4thOrderRungeKutta
0.33,9.599999999999988E-10,2667.4004127192793,4thOrderRungeKutta
0.24000000000000002,9.599999999999988E-10,5714.4493515830245,4thOrderRungeKutta
0.28900000000000003,9.699999999999987E-10,3586.450318895784,4thOrderRungeKutta
0.20900000000000002,9.799999999999987E-10,7683.549923597928,4thOrderRungeKutta
0.29000000000000004,9.699999999999987E-10,3556.559968954826,4thOrderRungeKutta
0.359,9.499999999999988E-10,2288.7316884985617,4thOrderRungeKutta
0.299,9.499999999999988E-10,3365.664366791872,4thOrderRungeKutta
0.249,9.499999999999988E-10,5286.034122162114,4thOrderRungeKutta
0.21000000000000002,9.799999999999987E-10,7602.679463180324,4thOrderRungeKutta
0.25,9.499999999999988E-10,5234.360743254492,4thOrderRungeKutta
0.36,9.499999999999988E-10,2278.2981075221414,4thOrderRungeKutta
0.3,9.499999999999988E-10,3338.7470822855366,4thOrderRungeKutta
0.34900000000000003,9.699999999999987E-10,2376.6568616003715,4thOrderRungeKutta
0.35000000000000003,9.699999999999987E-10,2364.6367939651436,4thOrderRungeKutta
0.269,9.699999999999987E-10,4275.671856870972,4thOrderRungeKutta
0.279,9.399999999999988E-10,4028.998923670031,4thOrderRungeKutta
0.319,9.799999999999987E-10,2825.994716927494,4thOrderRungeKutta
0.23900000000000002,9.699999999999987E-10,5705.475047736488,4thOrderRungeKutta
0.32,9.799999999999987E-10,2806.7826904960475,4thOrderRungeKutta
0.27,9.699999999999987E-10,4236.7625141858325,4thOrderRungeKutta
0.219,9.799999999999987E-10,6917.483944470898,4thOrderRungeKutta
0.28,9.399999999999988E-10,3993.2359041074897,4thOrderRungeKutta
0.24000000000000002,9.699999999999987E-10,5648.656808891575,4thOrderRungeKutta
0.22,9.799999999999987E-10,6845.889071655211,4thOrderRungeKutta
0.329,9.699999999999987E-10,2665.288162419442,4thOrderRungeKutta
0.339,9.699999999999987E-10,2509.0460962603975,4thOrderRungeKutta
0.309,9.499999999999988E-10,3112.6583224983706,4thOrderRungeKutta
0.33,9.699999999999987E-10,2648.5177824384996,4thOrderRungeKutta
0.259,9.799999999999987E-10,4642.752633597352,4thOrderRungeKutta
0.34,9.699999999999987E-10,2494.7747794127463,4thOrderRungeKutta
0.31,9.499999999999988E-10,3089.2642433183337,4thOrderRungeKutta
0.26,9.799999999999987E-10,4599.186834285223,4thOrderRungeKutta
0.359,9.599999999999988E-10,2277.120064188493,4thOrderRungeKutta
0.28900000000000003,9.799999999999987E-10,3552.466849013844,4thOrderRungeKutta
0.36,9.599999999999988E-10,2266.9092573536304,4thOrderRungeKutta
0.23700000000000002,5.7E-10,9559.341745484971,4thOrderRungeKutta
0.299,9.599999999999988E-10,3335.1318938405448,4thOrderRungeKutta
0.23800000000000002,5.7E-10,9453.712226754496,4thOrderRungeKutta
0.29000000000000004,9.799999999999987E-10,3523.042834139619,4thOrderRungeKutta
0.3,9.599999999999988E-10,3308.6428936880598,4thOrderRungeKutta
0.249,9.599999999999988E-10,5226.4966804237965,4thOrderRungeKutta
0.20900000000000002,9.899999999999986E-10,7589.152696688666,4thOrderRungeKutta
0.25,9.599999999999988E-10,5175.583073869988,4thOrderRungeKutta
0.21000000000000002,9.899999999999986E-10,7509.458697800516,4thOrderRungeKutta
0.319,9.899999999999986E-10,2804.354841688964,4thOrderRungeKutta
0.219,9.899999999999986E-10,6834.2260231564915,4thOrderRungeKutta
0.34900000000000003,9.799999999999987E-10,2363.2422510991223,4thOrderRungeKutta
